,valid_time,region_id,region,temp_2m,soil_temp_l1,soil_water_vol_l1,net_solar_radiation,total_rain
1298,2017-10-01,4,Narita,0.2550432831077709,0.29805600656333897,-0.17728507114822858,-1.3077516186941145,3.681318916738651
1299,2017-09-01,4,Narita,0.9581078392743732,0.9554773050655008,-0.3215391571919614,-0.4129127819318412,1.3865670785196993
1300,2017-08-01,4,Narita,1.458116309756968,1.4641923824096494,-0.6065505731139295,0.30412212963083013,0.2853315028602292
1301,2017-07-01,4,Narita,1.4817372028749922,1.4624629329380043,-1.1692091854066429,1.404678389179841,-0.8963737620663411
1302,2017-06-01,4,Narita,0.7357170427581302,0.717022630533372,-0.764584355985751,0.8457849966131925,-0.038059088839177774
1303,2017-05-01,4,Narita,0.45687037986954426,0.43593404836178884,-0.7961634899040172,1.4522122914609754,-0.1663047458079645
1304,2017-04-01,4,Narita,-0.2552832149768349,-0.3033433941567258,-0.42849191940825815,0.9920727939354598,-0.15430242854489112
1305,2017-03-01,4,Narita,-1.0913237402966611,-1.0552545937081599,-0.46768846841148076,0.26690729935920604,0.1607741709832685
1306,2017-02-01,4,Narita,-1.296911212994809,-1.2737798918751728,-0.7332102176454586,-0.16019261650369662,-1.012063928452204
1307,2017-01-01,4,Narita,-1.3876969302587943,-1.40324541493739,-0.5648257615119224,-0.8041116530295582,-0.8198034253215359
1308,2016-12-01,4,Narita,-0.9057983965667628,-0.9377676317204663,-0.2969957834489756,-1.280735318135121,-0.3631789271062415
1309,2016-11-01,4,Narita,-0.5098093145750316,-0.43435615242997594,-0.21307985482618638,-1.4840466786780018,0.9654197515221175
1310,2016-10-01,4,Narita,0.45800629017948696,0.4995162519552243,-0.3891037124156273,-0.7884619855554367,-0.24998454833955952
1311,2016-09-01,4,Narita,1.2061925476622901,1.2019444728293924,-0.21980284976434514,-0.6878463854765934,1.6102628267279842
1312,2016-08-01,4,Narita,1.471723349153132,1.4467953260881055,-0.5474850014201026,0.6412940314769496,1.8032215915937797
1313,2016-07-01,4,Narita,1.2654924046900395,1.246554189259989,-0.4946321222094301,0.8143372653782754,-0.2069870344920653
1314,2016-06-01,4,Narita,0.8512261956456741,0.812859930264151,-0.47432750213638136,0.8258447969036039,1.1865561031327547
1315,2016-05-01,4,Narita,0.45945796529111294,0.4395286387757519,-0.6998591765833787,1.4812282099304113,0.08999913873711163
1316,2016-04-01,4,Narita,-0.10249941464892647,-0.13449562451583488,-0.4488996932172727,0.32000765695519345,-0.28494562153678876
1317,2016-03-01,4,Narita,-0.8382177042059097,-0.8300194404278073,-0.3522269320493303,-0.06859458446788329,-0.1039920479882778
1318,2016-02-01,4,Narita,-1.2312647995692905,-1.2262279614259732,-0.3876770763258739,-0.6445498858961908,-0.5613901389525164
1319,2016-01-01,4,Narita,-1.3201060519365984,-1.323376710409644,-0.5266700788920489,-1.1511573023175425,-0.32828591767138365
1320,2015-12-01,4,Narita,-0.8419949396645229,-0.8278103127962065,-0.28112167221260287,-1.5054706716198,-0.2533164188578227
1321,2015-11-01,4,Narita,-0.19167048141976073,-0.1715503218157631,-0.21709964367693987,-1.4110187082545373,0.6235760997336104
1322,2015-10-01,4,Narita,0.30873313411498715,0.3391546621346428,-0.5762798104746121,-0.4285559354400183,-0.34622789907035
1323,2015-09-01,4,Narita,0.9474354104655806,0.966072518029943,-0.3145833010764059,-0.2021900548548479,3.4008929309659774
1324,2015-08-01,4,Narita,1.476898871236323,1.5147598355161516,-1.5131511937108457,0.7302507181760659,-0.8167217617513297
1325,2015-07-01,4,Narita,1.336855601110196,1.2769103096986887,-0.46695055235490696,0.7493989281928982,1.6547748952935064
1326,2015-06-01,4,Narita,0.7491136893665257,0.7358375746120862,-0.44725411660266756,0.6757416475907609,0.5297434543529064
1327,2015-05-01,4,Narita,0.5362762708713555,0.5136863183924428,-0.9561730579583291,1.5857954124541702,-0.6489715316628993
1328,2015-04-01,4,Narita,-0.23783747311394737,-0.25441164005121947,-0.3966248247663941,0.46411449705465607,0.06571027051394125
1329,2015-03-01,4,Narita,-0.8235843413942636,-0.8348528763467258,-0.32189599234831057,0.17643313001026079,0.038299132440350415
1330,2015-02-01,4,Narita,-1.405124407639277,-1.4036267608367814,-0.24411343521293136,-0.7090956887795978,-0.3170505725680479
1331,2015-01-01,4,Narita,-1.4218311404446102,-1.427767507027991,-0.35769075173193543,-1.118358092783664,-0.010133341094564681
1332,2014-12-01,4,Narita,-1.2121172996817577,-1.1480012999160336,-0.3067516099784452,-1.188089826804664,-0.5904654262658362
1333,2014-11-01,4,Narita,-0.26162696145423225,-0.24821776497181156,-0.2524680861131502,-1.3872959299455314,0.4964764718816006
1334,2014-10-01,4,Narita,0.3596506474362502,0.36709159749623693,-0.3143417668222911,-0.6892842077512256,1.812183919072712
1335,2014-09-01,4,Narita,0.8429822405174494,0.8629188046896643,-0.5192896307266889,0.14186364845023713,-0.003725544850038955
1336,2014-08-01,4,Narita,1.4796747213227388,1.4935316979317568,-1.0046788550702683,0.7604510927864165,0.373163287279297
1337,2014-07-01,4,Narita,1.3451662918472291,1.318683898169567,-0.6132822897174705,1.2328614093675738,-0.35232351144064694
1338,2014-06-01,4,Narita,0.8701116704586175,0.8534570560620396,-0.5318205502735511,0.8312745267874334,0.4152040900667078
1339,2014-05-01,4,Narita,0.38714958190619536,0.3630243778298918,-0.7055929063005052,1.7427087096005887,-0.19492755434362408
1340,2014-04-01,4,Narita,-0.3182226213650268,-0.3302603525933223,-0.4983061298251394,1.169260538668996,0.1019976376138754
1341,2014-03-01,4,Narita,-0.9221869058900943,-0.9377997042499048,-0.34168858506874356,0.18903358288422076,0.07555495316471718
1342,2014-02-01,4,Narita,-1.4293125534321776,-1.3940906462343248,-0.39563558383969305,-0.9347490364857728,1.1737120267136139
1343,2014-01-01,4,Narita,-1.3990314465549818,-1.4162971721890547,-0.5958917505382769,-0.9027622745689453,-1.0049671495618613
